SMILES,Title,6Y9S_SP,4WHZ_SP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)cc2c(cc(-c3cc[nH]n3)cc2)c1,ReINVENT_76,-7.06243937877215,-7.62547670192235,414.4720000000001,5.744000000000003,2.7872319347036285,0.38502802632643895,83.14,4,2,4,True,CHEMBL1809111,0.5579165304565763,CHEMBL1946331,0.5695864312267658,0.16216216216216217,0.07692307692307693
C(C(C(=O)NC1(Cc2cc3ccccc3cc2)CCNCC1)NC(c1cc(Oc2cncc(Cl)c2)ccc1)=O)CC(O)=O,ReINVENT_77,-8.91294648512564,-8.92631047285136,601.1030000000002,5.124800000000004,3.3237752242469547,0.1878689627558904,129.65,6,4,11,True,293197,0.4526842919213492,CHEMBL4788258,0.4848935116394255,0.0975609756097561,0.22321428571428573
c12c(cc3ccccc3c1C(NN=Cc1ccc(O)cc1)=O)cccc2,ReINVENT_78,-9.14477271423879,-9.6249244700886,340.38200000000006,4.462500000000002,2.074962687844227,0.32845550467707557,61.690000000000005,3,2,3,False,CHEMBL1347394,0.6514993286588096,CHEMBL1644616,0.5521048999309869,0.24528301886792453,0.14516129032258066
Cc1cc(=NC(=O)Nc2ccc(-c3c4c[nH]c(=O)cc4[nH]n3)cc2)[nH]cc1F,ReINVENT_79,-7.28864506053031,-8.60095538291713,378.367,2.82662,3.25026139081651,0.4293250985055419,118.78999999999999,3,4,2,True,CHEMBL524059,0.5837830722653679,CHEMBL1771658,0.6374475890985325,0.14942528735632185,0.16470588235294117
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccc(C=CCN4CCCC4)cc3)n2)c(O)cc(O)c1,ReINVENT_80,-7.53556463542055,-7.40590542049652,438.53100000000023,5.325900000000006,2.6594743522974067,0.3790597906771384,85.27000000000001,5,3,6,True,CHEMBL405759,0.47314323607427056,CHEMBL245733,0.5446728602490611,0.16666666666666666,0.12244897959183673
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccc([S+]([O-])C)cc3)n2)cc2c(c1)nccc2,ReINVENT_81,-6.8647722996439,-8.49040701537707,410.50200000000007,5.091300000000003,3.311294761000207,0.41865889182788524,77.52,4,1,4,False,CHEMBL3647956,0.5202034744217295,CHEMBL3220500,0.5298301973382286,0.08490566037735849,0.11904761904761904
c1(-c2ccncc2)c(-c2ccncc2)[nH]c(-c2ccc(-c3ccncc3)cc2)n1,ReINVENT_82,-6.59641193683252,-7.61376680712453,375.4350000000001,5.262700000000004,2.2341062605056745,0.46501334991866444,67.35,4,1,4,True,CHEMBL558982,0.5780383257690368,CHEMBL1822146,0.5173736709415762,0.14,0.10126582278481013
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)ccc2c(c1)NCCO2,ReINVENT_83,-6.1234437154572,-7.33217916779225,372.40300000000013,4.749100000000003,2.5111545326144693,0.5447912122918559,62.83,4,2,3,True,51189863,0.5658542442069876,CHEMBL1946331,0.6393080124869928,0.15476190476190477,0.09523809523809523
c1c(-c2[nH]ccn2)cc(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)cc1,ReINVENT_84,-6.84337096154054,-8.40688805297407,364.41200000000003,4.590800000000003,2.5679789732340907,0.48845006531253743,83.14,4,2,4,True,CHEMBL4080416,0.5964254468191477,CHEMBL1946330,0.6319067179011528,0.15,0.10256410256410256
CC(C)COc1cc2c(cc1)-c1cc3c(-c4ccncc4)nnc-3c(-c3ccncc3)c1CC2,ReINVENT_85,,,,,,,,,,,,,,,,,
O(c1[nH]c(=O)[nH]c(=O)c1)c1c(-c2c3cc[nH]c3c(=O)n(C)c2)cc(-c2ccc(F)cc2)cc1,ReINVENT_86,-8.34751520607611,-7.76894343819942,444.42200000000014,3.508600000000002,2.965799474203356,0.3937334524973135,112.74000000000001,5,3,4,True,CHEMBL1809109,0.46048800080329355,CHEMBL1644639,0.5049789352738414,0.17204301075268819,0.09900990099009901
c1[nH]nc(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)c1,ReINVENT_87,-6.65210686510932,-6.39127646380716,288.314,2.9238,2.897968811732211,0.6068668873929595,83.14,4,2,3,True,111128,0.6093321134492223,CHEMBL1287859,0.5250501002004009,0.15942028985507245,0.09375
c1c(-c2c(-c3ccncc3)[nH]c(-c3c4c(ccc(NC(=O)c5ccc(C#N)cc5)c4)[nH]n3)n2)ccc(F)c1,ReINVENT_88,-6.23752554830376,-7.42124065320859,499.5090000000001,5.945080000000004,2.6476644492153056,0.27065929290336105,123.13999999999999,5,3,5,True,CHEMBL2048676,0.5198921105866487,CHEMBL3355997,0.5482949627834517,0.21739130434782608,0.14545454545454545
c1cc(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)cc2c1cccc2,ReINVENT_89,-6.67471728763893,-8.31590494667847,348.40900000000005,5.353900000000004,2.2323037396157996,0.4777835765126081,54.46,3,1,3,True,13925,0.6176770249617931,CHEMBL220227,0.5642520122120456,0.15151515151515152,0.2641509433962264
c1c2c(C)cc(=O)oc2cc(OC2C(O)C(O)C(OC)C(C)(C)O2)c1,ReINVENT_90,-7.58345202932789,-7.34855574303276,350.36700000000013,1.35192,3.72319386661475,0.8064124853461282,98.36000000000001,7,2,3,True,CHEMBL405384,0.5242455506835182,CHEMBL1771656,0.46735791090629797,0.08333333333333333,0.07142857142857142
c12c(c(-c3ccncc3)n[nH]1)cc(-c1ccncc1)cc2,ReINVENT_91,-8.95255733735506,-7.73348144930229,272.31100000000004,3.6869000000000005,2.1509469171354656,0.6052054517556368,54.46,3,1,2,True,CHEMBL573486,0.714381047714381,50383511,0.6008708272859216,0.15254237288135594,0.28125
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)ccc2c(c1)cnn2CCN1CCOCC1,ReINVENT_92,-6.87975343435598,-7.73406236007717,468.53600000000034,4.626700000000004,2.635012583499387,0.3935773400600035,71.86,6,1,6,True,CHEMBL596072,0.5490812148909836,CHEMBL3355162,0.5682219172711234,0.12962962962962962,0.08823529411764706
c1(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)ccc(-c2cc(C#N)c(F)cc2)cc1,ReINVENT_93,-6.63361058400211,-7.66804745105289,417.4470000000002,5.878480000000003,2.472575326683991,0.39612239107960934,78.25,4,1,4,True,14384,0.49325755042906494,CHEMBL1771669,0.5581720430107526,0.1518987341772152,0.14814814814814814
c12c(c(-c3cc4c(cc3)OCO4)c3c(cc(-c4ccn5c(C)cnc5c4)cc3)n1)cc(-c1ccc3c(c1)cnn3C)cc2,ReINVENT_94,-4.86007248099003,-8.57122875371858,559.6290000000001,7.960520000000007,3.000535455138815,0.20553041024984203,66.47,7,0,3,True,CHEMBL596072,0.40750944584382875,CHEMBL507625,0.5214419399462935,0.13274336283185842,0.09090909090909091
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(NC(c4cc5ccc6cccnc6c5[nH]4)=O)cc3)n2)ccc(F)cc1,ReINVENT_95,,-6.36688651317641,524.5590000000002,7.226600000000005,2.6666110628084976,0.22122373806357754,99.35000000000001,4,3,5,True,,,200729,0.5384117592678193,,0.15463917525773196
c1(-c2cccc(-c3cnc4[nH]ccc4c3)c2)cc(=O)[nH]cc1,ReINVENT_96,-8.41266660440669,-9.14899753345021,287.322,3.5852000000000013,2.439575428192674,0.5916192246807006,61.54,2,2,2,True,50374924,0.5971612525607257,CHEMBL248643,0.7330545391183133,0.1323529411764706,0.19298245614035087
c1cc(-c2c[nH]c3ccc(-c4ccncc4)cc32)nc(N2CCNCC(O)C2)c1,ReINVENT_97,-10.6113544970042,-9.29735890789082,385.4710000000002,3.062400000000001,3.0753250586302077,0.5052848284836855,77.07000000000001,5,3,3,True,CHEMBL483669,0.6485533673717481,CHEMBL205672,0.6196274199439913,0.1276595744680851,0.15492957746478872
c1cc(-c2c(-c3ccncc3)[nH]c(-c3c(F)cc(F)cc3)n2)ccc1F,ReINVENT_98,-6.1510991614586,-6.7680435181016,351.33099999999996,5.223000000000002,2.2074264125405847,0.5495290220546223,41.57,2,1,3,True,CHEMBL4568095,0.6011360829834527,50659453,0.5177092916283348,0.3870967741935484,0.11235955056179775
c1(-c2sc3c(c(-c4ccncc4)n[nH]3)c2)c[nH]c2ccc(-c3cnc(OCC)cc3)cc12,ReINVENT_99,-9.18154256572689,-9.65033317896783,437.52800000000025,6.295400000000005,2.92833745089796,0.3318608282141815,79.48,5,2,5,True,CHEMBL3933780,0.6257750221434898,CHEMBL551024,0.5634874759152215,0.17391304347826086,0.2
c1(-c2nc(-c3ccncc3)[nH]c2-c2ccncc2)cc2c(cc1)NCC2(C)C,ReINVENT_100,-6.57568345549639,-5.66551224314493,367.45600000000013,4.903800000000003,2.7482251806851767,0.540191491705256,66.49,4,2,3,True,51023138,0.6222135314822057,CHEMBL1822309,0.4908133662834425,0.17105263157894737,0.10752688172043011
c1(-c2ccncc2)c(-c2ccncc2)[nH]c(-c2ccc([S+]([O-])C)cc2)n1,ReINVENT_101,-6.84019467090353,-7.73877493509948,360.4420000000001,3.938100000000003,3.3325483498567037,0.5592976112648805,77.52,4,1,4,False,50932585,0.611852642819007,CHEMBL1822146,0.5287790365030324,0.11864406779661017,0.10344827586206896
c1(-c2cc3ccc(-c4c(-c5ccncc5)[nH]c(-c5ccccc5)n4)cc3[nH]2)c[nH]c(=N)cn1,ReINVENT_102,-6.12668201953096,-8.3501728448705,429.4870000000001,5.156570000000005,3.0110890830747294,0.31072553441740336,109.89,4,4,4,True,CHEMBL403405,0.5330039941139373,CHEMBL1946337,0.5907168534573906,0.17777777777777778,0.10752688172043011
c1(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)cc2c(cc1)ccc(C)n2,ReINVENT_103,-6.57463326370239,-8.83392026634652,363.42400000000015,5.0573200000000025,2.418748971910114,0.4865601933358329,67.35,4,1,3,True,CHEMBL1834315,0.5825404376784016,CHEMBL1784666,0.6058558558558558,0.054945054945054944,0.3333333333333333
c1c(-c2c(-c3ccncc3)[nH]c(-c3cnccc3)n2)ccc2nccnc12,ReINVENT_104,-6.37913380817589,-6.8117024024098,350.38500000000005,4.143900000000002,2.4456883550004154,0.5287298609963954,80.24,5,1,3,True,CHEMBL4476724,0.5287512759441987,CHEMBL1644640,0.5904213261041455,0.23376623376623376,0.17857142857142858
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccc(-c4cc(-c5ccccc5)ccc4)cc3)n2)cc(F)c(C(N)=N)c1,ReINVENT_105,-6.53369879196516,-8.07278043886321,509.5880000000001,7.562870000000006,2.5333667314709505,0.15975901303045642,91.44,3,3,6,False,CHEMBL4278287,0.3630283193396898,CHEMBL4759538,0.500629609642022,0.10434782608695652,0.0891089108910891
O=C(c1cc(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)ccc1)Nc1cnc(C)cc1,ReINVENT_106,-6.38064761807469,-7.68106924938218,449.4890000000001,5.900520000000004,2.3575083651502897,0.3498859050559347,83.56,4,2,5,True,CHEMBL4473730,0.4419147149388821,CHEMBL372082,0.6568596098496962,0.37037037037037035,0.1717171717171717
c1(-c2cc(-c3c[nH]c4c3cccn4)c[nH]c2=N)ccncc1,ReINVENT_107,-8.99813412739345,-9.12430832810727,287.326,3.09947,2.8620492743465213,0.5292415160675666,81.21,3,3,2,True,CHEMBL3401118,0.6615384615384615,CHEMBL4782208,0.6776490066225165,0.14102564102564102,0.08571428571428572
O(c1c(-c2c[nH]c3ncc(-c4ccc(NC(=O)C)cc4)cc32)cc(C(=O)N)cc1)C,ReINVENT_108,-8.00718646143074,-7.42789645381602,400.43800000000016,3.9628000000000014,2.274626249932762,0.47079039719552973,110.09999999999998,4,3,5,True,CHEMBL3949162,0.535395909805978,50383511,0.5549249142722006,0.1553398058252427,0.16129032258064516
c1(-c2cc3c(-c4ccncc4)c[nH]c3nc2)c2cn[nH]c2ccc1,ReINVENT_109,-9.54427721684835,-9.22124032457848,311.348,4.168200000000002,2.4777616501438633,0.513854391180514,70.25,3,2,2,True,CHEMBL573486,0.7127106630965506,CHEMBL248643,0.6800916830386379,0.13513513513513514,0.22580645161290322
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccc(OCCN(C)C)cc3)n2)cc2c(c1)cc[nH]2,ReINVENT_110,-6.48809724055251,-6.66894083936033,423.52000000000004,5.227400000000004,2.533507241577606,0.3761757199285044,69.83,4,2,7,True,50932585,0.5180900533061132,CHEMBL1682007,0.5255497715924785,0.1095890410958904,0.225
c1(-c2nc3ccccc3c(-c3ccncc3)c2-c2ccc(F)cc2)c(F)cc(O)cc1,ReINVENT_111,-8.59933087685426,-5.62338100033327,410.42300000000006,6.614600000000006,2.2772590882177823,0.3637887413477989,46.010000000000005,3,1,3,True,CHEMBL3942619,0.5978320982192236,CHEMBL3394107,0.5227471992206527,0.11956521739130435,0.1978021978021978
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(NC(=O)c4cc5c(n4C)cccc5)cc3)n2)ccc(F)cc1,ReINVENT_112,-6.15347824593604,-8.31410857703069,487.5380000000001,6.688800000000005,2.4389225856453383,0.284502344481589,75.6,4,2,5,True,CHEMBL4644518,0.4225543478260869,CHEMBL1761555,0.5625060898372796,0.25,0.14
c1(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)ccc(-c2ccc(F)cc2)cc1,ReINVENT_113,-6.31417584609466,-7.24430589304902,392.4370000000001,6.006800000000003,2.2217106792377592,0.4076326050764602,54.46,3,1,4,True,CHEMBL4752296,0.5473736868434217,50543920,0.5744106954380204,0.10588235294117647,0.725
c1(-c2[nH]c(-c3ccncc3)c(-c3ccc4c(c3)cnn4CC)n2)cnn(C)c1,ReINVENT_114,-7.05168441474327,-6.82628712556582,369.43200000000013,3.908800000000003,2.696935312017258,0.5209872941291086,77.21000000000001,6,1,4,True,CHEMBL1809111,0.6051910941778783,CHEMBL3394097,0.5718339836821568,0.20987654320987653,0.20481927710843373
N(c1cc2c(cc1)c(-c1ccncc1)[nH]n2)C(c1ccncc1)=O,ReINVENT_115,-6.9572192878402,-7.99897168009682,315.336,3.2722000000000007,2.2469801496021518,0.6075314262469887,83.56,4,2,3,True,CHEMBL288064,0.6022862232779098,CHEMBL572282,0.6028922631959508,0.16923076923076924,0.18181818181818182
c1c(-c2cc3c(-c4cncc(N5CCC(N)CC5)n4)c[nH]c3nc2)cn(C)n1,ReINVENT_116,-9.98387729662135,-7.98263570072519,374.452,2.3479,2.8623715221485906,0.5707190999710002,101.54,7,2,3,True,CHEMBL4228654,0.6376014990630856,CHEMBL250017,0.529175281415116,0.20689655172413793,0.16091954022988506
c1cc(-c2c3[nH]c4c(c(-c5cccnc5)c3c(C(=O)OCCN(C)C)cc2)C(=O)NC4)c2c(cccc2)c1,ReINVENT_117,,,,,,,,,,,,,,,,,
c1(-c2c3cc[nH]c3[nH]c(=NC3CC3)n2)c(-c2ccc(F)cc2)nc(-c2ccncc2)[nH]1,ReINVENT_118,-7.87013166122957,-7.02636610640916,411.4440000000001,4.212300000000002,3.2974896714806734,0.4130589671114312,98.4,4,3,4,True,13925,0.538049669628617,CHEMBL1288160,0.5135135135135135,0.1518987341772152,0.1411764705882353
c1(-c2c(-c3ccncc3)nc(-c3ccc(-c4n(C)ncc4)c(F)c3)[nH]2)ccc(F)cc1,ReINVENT_119,-6.40597498660577,-7.3434672420727,413.43100000000004,5.484400000000003,2.522396011294706,0.424175400567092,59.39,4,1,4,True,CHEMBL3828571,0.49005364327223966,50659453,0.5221126312440343,0.08433734939759036,0.1
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)cc2c(cc(-c3ccncc3)cc2)c1,ReINVENT_120,-6.67640018370119,-6.92888363990536,425.4950000000001,6.415900000000004,2.437415911076382,0.35403071962756677,67.35,4,1,4,True,CHEMBL256987,0.5675587110868379,CHEMBL3356010,0.5098858019430714,0.1935483870967742,0.11627906976744186
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)c2cc(-c3c[nH]c(=N)nc3)ccc2[nH]c1,ReINVENT_121,-6.87737334535676,-6.51231116246878,447.4770000000001,5.295670000000003,2.964609553961477,0.2944539905675106,109.89000000000001,4,4,4,True,13964,0.6235949367088607,CHEMBL1644639,0.5138074522413467,0.11764705882352941,0.12631578947368421
c1(-c2ccc(-c3ccccc3O)cc2)[nH]c2c(cc(-c3ccncc3)cn2)n1,ReINVENT_122,-7.16275005847092,-8.37791454819407,364.4080000000001,5.059500000000003,2.334078907035231,0.46917686036105594,74.69,4,2,3,True,CHEMBL4636075,0.5697244423237504,CHEMBL3355159,0.5951498821151904,0.13043478260869565,0.11363636363636363
c1(-c2cn(-c3ccnc4c3c(-c3cc5c([nH]cn5)cc3)cn4-c3cccc(C#N)c3)cc2)ncccn1,ReINVENT_123,-6.86855896778441,-8.62475846039984,478.5190000000001,5.688180000000005,3.1354568047595563,0.3502942403285071,101.0,7,1,4,True,CHEMBL4446355,0.5289281058858919,CHEMBL1080582,0.5908271580212296,0.13725490196078433,0.11764705882352941
c1(-c2c(-c3ccncc3)[nH]c(-c3ccncc3)n2)ccc2c(c1)cc(-c1ccncc1)[nH]2,ReINVENT_124,-7.17947863178388,-7.34466394842416,414.47200000000015,5.744000000000003,2.6088963577805515,0.38502802632643895,83.13999999999999,4,2,4,True,CHEMBL256987,0.5966443713864642,CHEMBL1946331,0.598555700248609,0.18181818181818182,0.06493506493506493
c1ccc(-c2cnc3[nH]cc(-c4ccncc4)c3c2)cc1-c1ccncc1,ReINVENT_125,-9.35108824741981,-9.78007193210884,348.4090000000001,5.353900000000003,2.2959498934619518,0.4777835765126081,54.46,3,1,3,True,CHEMBL576165,0.6317455947136563,CHEMBL4442806,0.6485426741602405,0.13432835820895522,0.1527777777777778
[nH]1c(-c2ccncc2)c(-c2cc3c(cc2)[nH]c(-c2ccccn2)n3)c(-c2ccc(F)cc2)n1,ReINVENT_126,-7.70605176031036,-9.04480061937089,432.4620000000001,5.883100000000003,2.572999601128105,0.3642053863817323,83.14,4,2,4,True,CHEMBL403405,0.5598152920962199,CHEMBL1644631,0.6201378084018672,0.15384615384615385,0.1927710843373494
c1[nH]c(-c2oc(-c3c(-c4ccncc4)[nH]c(-c4ccc(F)cc4)n3)cc2)cc1C(N)=O,ReINVENT_127,-7.34165848439601,-10.7976994593631,413.41200000000015,4.631800000000003,2.8319237036023974,0.3896475900853144,113.59,4,3,5,True,CHEMBL3828098,0.5158073654390936,CHEMBL1946328,0.6819407008086253,0.13953488372093023,0.08421052631578947
c1cc(-c2c[nH]c3ccc(-c4ccncc4)cc32)ccn1,ReINVENT_128,-8.84201424601223,-7.97857196495414,271.323,4.291900000000003,2.0898436204321698,0.5905275701471158,41.57,2,1,2,True,CHEMBL582853,0.7323348017621145,50383511,0.6182748538011695,0.3541666666666667,0.16666666666666666
n1c(-c2cccc(-c3c[nH]c4ccccc43)c2)c[nH]c1,ReINVENT_129,-8.274538820673,-8.76907375427587,259.312,4.225000000000001,2.395736564622206,0.5557432758442009,44.47,1,2,2,True,CHEMBL3410108,0.7022292993630573,CHEMBL571619,0.6710302618157089,0.09722222222222222,0.18333333333333332
c1(-c2ccccc2-c2ccc(-c3c[nH]c4ncc(-c5ccccc5)nc43)cc2)nn[nH]n1,ReINVENT_130,-7.31374693886063,-8.26754174359227,415.46000000000004,5.139000000000004,2.448792992395937,0.41560328566557014,96.02999999999999,5,2,4,True,CHEMBL4089702,0.5739376770538244,CHEMBL3393596,0.6148442987590728,0.12359550561797752,0.18292682926829268
n1ccc(-c2c(-c3cc(F)c(F)cc3)ncn2-c2ccncc2)cc1,ReINVENT_131,-7.55154518766024,-9.83485197570991,334.329,4.274500000000003,2.413980635544398,0.561725606198159,43.6,4,0,3,True,CHEMBL1093390,0.5615978098556496,CHEMBL220227,0.7812033814022874,0.11764705882352941,0.2545454545454545
c1(F)cc(-c2c(-c3ccncc3)[nH]c(-c3ccc(OCCN(C)C)cc3)n2)ccn1,ReINVENT_132,-5.85200313389224,-6.19839329297822,403.4610000000001,4.2802000000000024,2.502341406743497,0.46669507801150384,66.93,5,1,7,True,CHEMBL2048671,0.5137374161073825,CHEMBL245533,0.5661268556005399,0.15053763440860216,0.13829787234042554
c1(-c2ccc3ncc4c(nc(-c5ccc(C(F)(F)F)nc5)cc4)c3c2)cnn(CC(O)(C)C)c1,ReINVENT_133,-9.007629221988,-6.7631568916874,463.4630000000002,5.498200000000004,2.867818592423017,0.35642233557512737,76.72,6,1,4,True,CHEMBL4455516,0.6290084985835693,CHEMBL4869300,0.48025583982202447,0.17204301075268819,0.12727272727272726
c1(-c2cc3c(-c4ccncc4)c[nH]c3nc2)ccc(CNC2CCCC2)cc1,ReINVENT_134,-9.39138936220127,-7.27962496833685,368.4840000000002,5.324100000000004,2.310509742464861,0.5008835199338632,53.6,3,2,5,True,CHEMBL4449746,0.6540464998094271,CHEMBL245336,0.6745423057892133,0.417910447761194,0.21839080459770116
n1c(-c2cc3c(-c4ccncc4)n[nH]c3cc2)ccnc1-c1c(F)cccc1F,ReINVENT_135,-9.00436381906633,-10.2395589415709,385.3770000000001,5.027100000000002,2.497108903421678,0.4731440354559728,67.35,4,1,3,True,CHEMBL3919553,0.6418206622845095,CHEMBL4470981,0.6504918904546664,0.1566265060240964,0.125
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc([S+](c4ccc(N)cc4)[O-])cc3)n2)c2c(cccc2)[nH]c1,ReINVENT_136,-6.98828371293547,-7.69242276235996,475.57700000000017,6.035900000000004,3.550236103088821,0.20880285033078347,106.44,4,3,5,False,50932563,0.5476493011435832,CHEMBL400863,0.5145801133436373,0.13414634146341464,0.1411764705882353
c12cccnc1ccc(-c1c(-c3ccncc3)n[nH]c1)c2,ReINVENT_137,-8.42493469333025,-8.89516616628628,272.31100000000004,3.6869000000000023,2.4783337303222783,0.6052054517556368,54.46,3,1,2,True,50855578,0.726909090909091,CHEMBL1784665,0.9314877514439355,0.12962962962962962,0.375
c12c(=O)c(-c3cc(-c4cccc(F)c4)ccc3)coc1cc(-c1cc3c(cc1)OCO3)cc2,ReINVENT_138,-7.26014333989022,-8.13228489872781,436.4380000000002,6.661800000000005,2.3362009185146952,0.3172494123550922,48.67,4,0,3,True,CHEMBL3891139,0.5785849161390648,CHEMBL4877727,0.6036501377410468,0.1348314606741573,0.0967741935483871
c1c(-c2nc3cc(-c4cc[nH]c4-c4ccncc4)cnc3[nH]2)ccc2c1cc[nH]2,ReINVENT_139,-7.37486676590107,-8.19187140203727,376.42300000000006,5.163300000000003,2.8937238074628695,0.39849976328415176,86.03999999999999,3,3,3,True,CHEMBL4636075,0.655938123752495,CHEMBL1771663,0.635327991987982,0.09333333333333334,0.14814814814814814
c1c2c(c(-c3c(-c4ccncc4)[nH]c(-c4ccncc4)n3)cn1)C(=O)NCC2,ReINVENT_140,-6.34097546780461,-5.981749133673,368.40000000000015,2.8816000000000006,2.857466858842459,0.5795677106092536,96.44999999999999,5,2,3,True,CHEMBL156379,0.47331002331002336,CHEMBL3394100,0.5497448979591837,0.1111111111111111,0.1411764705882353
c1(-c2c(-c3ccncc3)[nH]c(-c3cnc(C)cc3)n2)cc2c(cc1)cc(-c1cnc(-c3ccccc3)cc1)[nH]2,ReINVENT_141,,-7.49787346462147,504.5970000000002,7.719420000000005,2.7211019192414376,0.25133484838489956,83.13999999999999,4,2,5,True,,,CHEMBL1761566,0.5816944024205749,,0.09900990099009901
c1cc2c(cc1-c1ccncc1)-c1c(sc(-c3ncnn3C(C)C)n1)CCO2,ReINVENT_142,-7.48086759937026,-7.09908374063453,389.48400000000015,4.646400000000003,2.8009807153943704,0.5103556005059079,65.72,7,0,3,True,CHEMBL1738953,0.5689252336448598,50383511,0.5877540902330194,0.20253164556962025,0.18085106382978725
c1nccc(-c2nc(-c3cc(F)c(Oc4ccccc4)cc3)cc3[nH]c(-c4cccnc4)nc23)c1,ReINVENT_143,-6.2356582336821,-8.36972486696032,459.4840000000001,6.680300000000004,2.5285383231443586,0.3111515359592281,76.58000000000001,5,1,5,True,13960,0.46571213262999245,CHEMBL1681998,0.5610948191593352,0.1702127659574468,0.14457831325301204
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(OCCN(C)C)cc3)n2)ccc2c(c1)cnn2CCCN1CCC(N(C)C)CC1,ReINVENT_144,-6.03291509608449,-6.88723580658035,592.7920000000001,5.511900000000004,2.9437030371225976,0.20467917264549002,78.34,8,1,12,True,CHEMBL1809111,0.48533601474777943,CHEMBL198687,0.46942363552973554,0.1509433962264151,0.15702479338842976
c1(-c2c3c([nH]n2)ccc(-c2ccncc2)c3)ccncn1,ReINVENT_145,-8.58289166587965,-7.87829851785811,273.29900000000004,3.081900000000001,2.340151312739861,0.6091305567784006,67.35,4,1,2,True,51109190,0.7159186417885359,50383511,0.608440797186401,0.11594202898550725,0.2535211267605634
c1cc(-c2c(-c3ccncc3)[nH]c(-c3ccc(-c4ccccc4C#N)cc3)n2)cc(F)c1,ReINVENT_146,-6.51767017449069,-7.76734948546908,416.45900000000006,6.483480000000005,2.341163542723269,0.3644184005155286,65.36,3,1,4,True,50407527,0.48149714527384224,CHEMBL10,0.5968502126681228,0.12345679012345678,0.46551724137931033
c1c(-c2ccc(-c3c4c([nH]c3C)cccc4)[nH]2)c2c(cc[nH]2)cc1,ReINVENT_147,-7.48427411505472,-9.64861505739584,311.38800000000003,5.619720000000004,2.6325974843800513,0.37882239362981585,47.37,0,3,2,True,50234939,0.6177590426978515,CHEMBL4531109,0.7451870402253874,0.1111111111111111,0.24193548387096775
N1S(=O)(=O)c2cc(-c3ccncc3)ccc2C1C(=O)NCc1ccc(-c2ccccc2)cc1,ReINVENT_148,-7.49205408749697,-8.14079553266069,455.5390000000002,4.065000000000003,3.0131854624713243,0.4749834823156056,88.16,4,2,5,True,CHEMBL561930,0.5755073617190609,CHEMBL1761581,0.5316868592730661,0.08823529411764706,0.07766990291262135
c1c(-c2c(-c3ccncc3)[nH]c(-c3ccc(F)cc3)n2)cc2c(c1)c(-c1ccc(O)cc1)[nH]n2,ReINVENT_149,-6.1353494418546,-5.99228277645829,447.4730000000001,6.193700000000004,2.5986654001153244,0.3003562240125521,90.48,4,3,4,True,CHEMBL4101293,0.5225786359389598,CHEMBL3220477,0.4832727611592582,0.1348314606741573,0.08080808080808081
c1(-c2c(-c3ccncc3)[nH]c(-c3ccc(N(C)C)cc3)n2)cc2c(cc1)ccn2C,ReINVENT_150,-6.40382778804984,-8.25452577767788,393.4940000000001,5.363400000000004,2.5184666056824874,0.44691728021575106,49.74,4,1,4,False,CHEMBL399139,0.5815211002703655,CHEMBL400863,0.5498104102033781,0.13924050632911392,0.12048192771084337
c1ccc(-c2c3c([nH]c2)ncnc3-c2cc(C(=O)Nc3cccc(C(F)(F)F)c3)c(C)cc2C)cn1,ReINVENT_151,-6.02459138837955,-6.57330450312085,487.4850000000001,6.574840000000004,2.7068715891013113,0.30017054803389115,83.56,4,2,4,True,CHEMBL491064,0.46338346603755043,CHEMBL1822308,0.46732056965009905,0.09803921568627451,0.1792452830188679
