SMILES,Title,gsk3b_rf,jnk3_rf,Score,6Y9S_SP,4WHZ_SP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
c1cc(-c2ccnc(NC3CC3)n2)cc(NC2CC2)n1,MARS_80,0.77,0.75,0.65,-8.14195668950632,-8.33693535246343,267.33599999999996,2.6872000000000007,2.312811551359607,0.8717390276608555,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6803874092009685,CHEMBL507249,0.641326137239784,0.2153846153846154,0.4339622641509434
Fc1ccnc(Nc2ccc(F)c(-c3ccncc3)c2)n1,MARS_81,0.67,0.59,0.6475,-7.41011931833984,-8.16691506580805,284.269,3.5604000000000022,2.2644375674687396,0.7470760036512385,50.7,4,1,3,True,CHEMBL406701,0.7040414878397712,CHEMBL1288160,0.5853077037699299,0.11764705882352941,0.1643835616438356
Fc1ccc(-c2ccnc(NC3CCNCC3)n2)cc1,MARS_82,0.76,0.66,0.65,-9.71632182162042,-8.64623677202439,272.327,2.4466,2.1488052347656232,0.900807233797792,49.84,4,2,3,True,CHEMBL255948,0.6986461641317065,51238049,0.6309109874826148,0.25,0.09230769230769231
Fc1ccc(-c2ccnc(Nc3nccc(F)n3)c2)c(F)c1,MARS_83,0.6,0.71,0.65,-9.23922795055225,-8.17318635140686,302.259,3.6995000000000005,2.3735848956482943,0.749519659796315,50.7,4,1,3,True,CHEMBL253272,0.7031014249790444,CHEMBL4754904,0.6760516727393177,0.21212121212121213,0.19672131147540983
FC1(F)CC1Nc1cc(-c2ccnc(NC3CC3)n2)ccn1,MARS_84,0.67,0.66,0.65,-8.84066508031302,-8.67239302556546,303.316,2.9324000000000003,3.215945038527952,0.8889694162042995,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6133912522468544,CHEMBL507249,0.70737039350406,0.1917808219178082,0.3770491803278688
Fc1nc(-c2ccnc(NC3CC3)c2)cnc1-c1ccnc(NC2CC2)n1,MARS_85,0.67,0.71,0.648648,-6.72371747289712,-6.62884364034436,363.4000000000001,3.2833000000000006,2.8017366127255947,0.6945925305513381,88.51,7,2,6,True,50721046,0.5201044979554748,CHEMBL1287916,0.6018900572341275,0.1,0.09876543209876543
c1ccc(-c2cncc(Nc3ccnc(NC4CC4)n3)c2)cc1,MARS_86,0.61,0.59,0.6475,-7.68853616175006,-8.04772790852094,303.36899999999997,3.8565000000000014,2.188834569353924,0.749192807628084,62.730000000000004,5,2,5,True,51194957,0.6613237529362996,CHEMBL379254,0.6641460978741618,0.07058823529411765,0.26153846153846155
c1cc(-c2ccnc(NC3CC3)n2)cc(NC2CC2)n1,MARS_87,0.77,0.75,0.65,-8.14195668950632,-8.33693535246343,267.33599999999996,2.6872000000000007,2.312811551359607,0.8717390276608555,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6803874092009685,CHEMBL507249,0.641326137239784,0.2153846153846154,0.4339622641509434
Fc1cnccc1-c1ccnc(-c2ccnc(NC3CC3)c2)c1,MARS_88,0.59,0.58,0.6425,-8.53957801213039,-7.49415313115055,306.3440000000001,3.9190000000000023,2.3686890267051766,0.7935016931221665,50.7,4,1,4,True,50230999,0.6774748923959828,CHEMBL571619,0.7337152209492634,0.1780821917808219,0.16417910447761194
Fc1c[nH]nc1-c1ccnc(Nc2ncccn2)c1,MARS_89,0.59,0.69,0.6475,-7.79809845904694,-8.0345332462015,256.24399999999997,2.1444,2.8452036138541867,0.7501389897586843,79.38000000000001,5,2,3,True,CHEMBL1630460,0.7542669134279252,CHEMBL3099976,0.6718414533443435,0.14814814814814814,0.24242424242424243
Fc1ccnc(Nc2cc(F)c(F)c3cn[nH]c23)n1,MARS_90,0.65,0.39,0.59714,-7.81675352123915,-7.71024784377429,265.198,2.5138,2.941351507627081,0.6985608494912006,66.49000000000001,4,2,2,True,CHEMBL309347,0.5993612491128459,51238049,0.5648691938067272,0.1935483870967742,0.07352941176470588
Fc1nc(C2=NCCN2)cc(-c2ccnc(NC3CCC3)c2)c1F,MARS_91,0.53,0.61,0.6325,-8.94308279961766,-6.83122520253206,329.35400000000016,2.7360000000000007,2.9838508641906873,0.8468951708490241,62.2,5,2,4,True,CHEMBL3410094,0.6403691574873474,CHEMBL571619,0.7125576953684545,0.30434782608695654,0.1506849315068493
Fc1ccnc(Nc2ncc(-c3ccnc(NC4CC4)c3)cc2F)n1,MARS_92,0.63,0.68,0.648051,-6.75114034685426,-7.38962821388379,340.3370000000001,3.529700000000001,2.7105954669458736,0.6922023989510011,75.62,6,2,5,True,CHEMBL4077048,0.5773816995104808,CHEMBL1644625,0.6557486631016043,0.14285714285714285,0.21621621621621623
c1cc(-c2ccnc(NC3CCC3)n2)cc(NC2CC2)n1,MARS_93,0.76,0.76,0.65,-8.55624722249206,-9.12022465339619,281.363,3.077300000000001,2.3196474035343133,0.8815339216563658,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6800630417651694,CHEMBL507249,0.6755171349181845,0.208955223880597,0.4444444444444444
Fc1cc(-c2ccnc(NC3CCC3)c2)[nH]n1,MARS_94,0.51,0.64,0.6275,-7.4633302826668,-7.46306962745587,232.26199999999997,2.5751999999999997,2.747492013551703,0.8547241639367047,53.6,3,2,3,True,50855578,0.6812100058173356,CHEMBL507249,0.6008190008190009,0.12962962962962962,0.29508196721311475
c1cc(-c2ccnc(NC3CCC3)n2)cc(NC2CC2)n1,MARS_95,0.76,0.76,0.65,-8.55624722249206,-9.12022465339619,281.363,3.077300000000001,2.3196474035343133,0.8815339216563658,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6800630417651694,CHEMBL507249,0.6755171349181845,0.208955223880597,0.4444444444444444
Fc1ccc(Nc2nc(Nc3nccc(F)n3)ncc2F)cc1,MARS_96,0.73,0.57,0.6425,-7.80361072834403,-7.53065493299132,318.26200000000006,3.1711,2.4123390736731345,0.7197202243143576,75.62,6,2,4,True,CHEMBL2048685,0.6140885984023239,CHEMBL4777530,0.6264504848195835,0.15714285714285714,0.08695652173913043
FNc1nccc(-c2cnc(Nc3ccc(F)cc3)nc2)n1,MARS_97,0.78,0.7,0.65,-6.94526447875355,-7.76793511065267,300.272,3.112700000000001,2.5043822514175247,0.7210396501320367,75.62,6,2,4,True,CHEMBL1210175,0.6517681728880157,CHEMBL383177,0.6742349457058243,0.21818181818181817,0.2222222222222222
c1cc(-c2ccnc(NC3CCOCC3)c2)ncn1,MARS_98,0.58,0.59,0.6425,-8.42737029277685,-8.67787347710763,256.30899999999997,2.1294999999999993,2.393487809921279,0.9112044709454574,59.93000000000001,5,1,3,True,CHEMBL255948,0.6821416468993562,CHEMBL3099976,0.6334855882816192,0.19117647058823528,0.21739130434782608
Fc1ccnc(-c2ccnc(Nc3nccc(F)n3)c2)c1,MARS_99,0.69,0.67,0.65,-8.68622375708674,-7.40622493900089,285.257,2.9554,2.5724146166490662,0.7494851476995917,63.59,5,1,3,True,CHEMBL1630460,0.7838856916054773,CHEMBL4464624,0.6334341906202723,0.1320754716981132,0.0945945945945946
CNc1cc(-c2ccc(F)cc2)ccn1,MARS_100,0.58,0.65,0.645,-8.25884743657235,-6.99075570471584,202.232,2.929400000000001,1.7842851760489964,0.8094315130310484,24.92,2,1,2,True,CHEMBL3410087,0.6376643464810519,51111218,0.6365435356200528,0.2777777777777778,0.09090909090909091
Fc1ccnc(Nc2cc(-c3ccccc3)ccn2)n1,MARS_101,0.6,0.74,0.65,-8.83836674294464,-7.44687920976284,266.279,3.4213000000000022,2.1514453912193385,0.7378695562648271,50.7,4,1,3,True,CHEMBL1630460,0.7635094715852443,CHEMBL571619,0.7083839611178615,0.22916666666666666,0.34615384615384615
Fc1ccc(-c2ccnc(NC3CCC3)n2)cc1,MARS_102,0.73,0.63,0.65,-9.12455359783858,-8.37725515053912,243.285,3.2471000000000005,1.8965467869386607,0.8987970472880695,37.81,3,1,3,True,CHEMBL160968,0.711658698050754,CHEMBL507249,0.571025841816758,0.14285714285714285,0.46153846153846156
Fc1nc(-c2ccnc(NC3CCC3)c2)cnc1-c1cn[nH]c1,MARS_103,0.62,0.65,0.65,-7.05475426225054,-7.26114717373128,310.33599999999996,3.0322000000000005,2.8903439061540865,0.7740612442251541,79.38,5,2,4,True,CHEMBL181959,0.6323615160349854,CHEMBL248643,0.6557882773177464,0.1728395061728395,0.14285714285714285
c1cc(-c2ccnc(NC3CC3)n2)cc(NC2CC2)n1,MARS_104,0.77,0.75,0.65,-8.14195668950632,-8.33693535246343,267.33599999999996,2.6872000000000007,2.312811551359607,0.8717390276608555,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6803874092009685,CHEMBL507249,0.641326137239784,0.2153846153846154,0.4339622641509434
CNc1nccc(-c2ccnc(Nc3ccncc3)c2)n1,MARS_105,0.68,0.74,0.65,-8.39739181544226,-8.42008802825224,278.319,2.7189000000000005,2.329689526139365,0.7639252446050988,75.62,6,2,4,True,50407524,0.7514330380406462,CHEMBL203792,0.7296485431060378,0.23076923076923078,0.2962962962962963
CNc1cc(-c2cc(Nc3nccc(F)n3)cc(F)c2F)ccn1,MARS_106,0.67,0.75,0.65,-8.44969086840844,-7.73478384508638,331.30100000000004,3.741200000000002,2.641741853763774,0.7132127052270888,62.730000000000004,5,2,4,True,CHEMBL458636,0.5864819479429051,CHEMBL1288160,0.5091950959488273,0.0759493670886076,0.13253012048192772
CNc1nccc(-c2ccnc(NC3CCOCC3)c2)n1,MARS_107,0.68,0.67,0.65,-8.70019376469727,-8.77859204572186,285.351,2.1712,2.466913843757231,0.8967592446260894,71.96000000000001,6,2,4,True,CHEMBL255948,0.6666666666666667,CHEMBL507249,0.6736842105263158,0.21739130434782608,0.3333333333333333
c1cc(-c2cnc(-c3ccnc(NC4CC4)c3)nc2)ccn1,MARS_108,0.48,0.57,0.6125,-6.34655533692707,-7.32198493939285,289.342,3.174900000000001,2.289926197423444,0.7988878957547639,63.59,5,1,4,True,557192,0.6315207081884286,CHEMBL3393595,0.6906050955414013,0.0958904109589041,0.1935483870967742
CNc1cc(-c2cc(Nc3nccc(F)n3)ccn2)ccn1,MARS_109,0.75,0.7,0.65,-8.27814933956491,-7.39855012509835,296.309,2.8580000000000005,2.564279847571372,0.7210235513821188,75.62,6,2,4,True,CHEMBL2391100,0.6892942109436955,51238049,0.5309985802177,0.2318840579710145,0.08955223880597014
Fc1ccnc(-c2ccnc(Nc3nccc(F)n3)c2)c1,MARS_110,0.69,0.67,0.65,-8.68622375708674,-7.40622493900089,285.257,2.9554,2.5724146166490662,0.7494851476995917,63.59,5,1,3,True,CHEMBL1630460,0.7838856916054773,CHEMBL4464624,0.6334341906202723,0.1320754716981132,0.0945945945945946
c1cc(-c2ccnc(NC3CC3)n2)cc(NC2CC2)n1,MARS_111,0.77,0.75,0.65,-8.14195668950632,-8.33693535246343,267.33599999999996,2.6872000000000007,2.312811551359607,0.8717390276608555,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6803874092009685,CHEMBL507249,0.641326137239784,0.2153846153846154,0.4339622641509434
Fc1ccnc(Nc2cc(-c3ccncn3)ccn2)n1,MARS_112,0.74,0.64,0.65,-8.27070279154978,-7.92238027310652,268.255,2.2112999999999996,2.5498626011280727,0.7337943628577647,76.48,6,1,3,True,CHEMBL1630460,0.7847715736040609,CHEMBL1288160,0.5516470412878223,0.125,0.16216216216216217
CNc1ncc(F)c(-c2ccnc(NC3CCC3)n2)n1,MARS_113,0.63,0.5,0.625,-8.26882326929733,-6.47922577899864,274.303,2.0787999999999998,2.5453101273752434,0.8886820674104245,75.62,6,2,4,True,111084,0.6176795580110497,CHEMBL4800639,0.6674168975069252,0.09859154929577464,0.08
Fc1ccnc(Nc2cc(-c3c[nH]nc3F)ccn2)n1,MARS_114,0.82,0.69,0.65,-7.68571111449997,-8.81152339425382,274.234,2.2835,3.074548156134143,0.7161921194080829,79.38000000000001,5,2,3,True,CHEMBL1630460,0.7377768908401516,CHEMBL1784665,0.7002739726027397,0.14035087719298245,0.23636363636363636
Fc1ccnc(Nc2nccc(-c3ccnc(NC4CCC4)c3)n2)n1,MARS_115,0.77,0.73,0.6478119999999999,-8.88331094117126,-9.4639663037436,337.3620000000002,3.175700000000001,2.617541857883701,0.6912468275566828,88.51,7,2,5,True,CHEMBL2391100,0.6869449378330372,CHEMBL379254,0.6997307637806434,0.19444444444444445,0.22727272727272727
Fc1cc(F)c2[nH]c(-c3ccnc(NC4CCC4)c3)c(F)c2c1,MARS_116,0.6,0.66,0.65,-8.48191169183117,-7.47633924793615,317.314,4.611600000000002,2.688905926819988,0.7403070891400477,40.71,2,2,3,True,CHEMBL3410102,0.7360263808738665,CHEMBL248643,0.6556866601114388,0.2698412698412698,0.14705882352941177
c1cc(-c2ccnc(NC3CCC3)c2)ccn1,MARS_117,0.57,0.59,0.64,-8.12736450438027,-8.19653629825619,225.295,3.1080000000000014,2.040274274148249,0.8717638928378282,37.81,3,1,3,True,CHEMBL3410087,0.6852304797742239,CHEMBL507249,0.5781075474708792,0.36538461538461536,0.2857142857142857
Fc1ccc(Nc2cc(-c3cnc(NC4CC4)nc3F)ccn2)cc1,MARS_118,0.67,0.76,0.6460859999999999,-8.59187055918431,-8.95614195857919,339.34900000000005,4.134700000000001,2.4371781592535644,0.6843433828276979,62.730000000000004,5,2,5,True,CHEMBL3969996,0.6497115092620711,CHEMBL4744126,0.6172236503856041,0.208955223880597,0.10989010989010989
Fc1ccc(-c2ccnc(NC3CC3)c2)cc1,MARS_119,0.58,0.81,0.645,-8.77624896383736,-7.86165542710072,228.27,3.4620000000000015,1.8364235677118277,0.8697368702848817,24.92,2,1,3,True,CHEMBL3410087,0.6661083193746511,CHEMBL4462592,0.5731707317073171,0.32727272727272727,0.1320754716981132
Fc1ccnc(Nc2ccnc(-c3ccnc(NC4CC4)c3)c2)n1,MARS_120,0.74,0.77,0.65,-7.96768989199419,-8.81235160882345,322.3470000000001,3.390600000000001,2.5712543424515566,0.7013505670168952,75.62,6,2,5,True,CHEMBL2391101,0.6316970546984573,CHEMBL203289,0.74387078165561,0.1875,0.32075471698113206
CNc1nccc(-c2ccnc(NC3CC3)c2)n1,MARS_121,0.69,0.65,0.65,-8.1088336767533,-6.0518125341589,241.29799999999997,2.1545999999999994,2.326054479246354,0.8584317811284914,62.730000000000004,5,2,4,True,CHEMBL2391100,0.6527175725241747,CHEMBL4754904,0.6029810298102981,0.22388059701492538,0.19672131147540983
Fc1ccnc(Nc2cc(-c3cncnc3F)ccn2)n1,MARS_122,0.64,0.68,0.65,-8.36573773970259,-7.77044329528305,286.245,2.3503999999999996,2.780027479196356,0.7447133793224865,76.48,6,1,3,True,CHEMBL256518,0.708992868324926,CHEMBL4795574,0.48661330389180235,0.1935483870967742,0.07692307692307693
Fc1ccc(Nc2nccc(F)n2)cc1,MARS_123,0.68,0.57,0.6425,-7.12545156054632,-7.73934051135925,207.18300000000002,2.4984,1.9952103996625912,0.7685844677970377,37.81,3,1,2,True,CHEMBL76559,0.7540271030427,51238049,0.6228813559322034,0.1956521739130435,0.09259259259259259
Fc1ccc(-c2ccnc(Nc3nccc(F)n3)c2)nc1,MARS_124,0.64,0.61,0.65,-9.04175504471017,-8.38055796957842,285.257,2.9554,2.4837697238369607,0.7494851476995917,63.59,5,1,3,True,CHEMBL1630460,0.749757140081601,51238049,0.6157831117250907,0.12727272727272726,0.07692307692307693
CN(F)c1nccc(-c2ccnc(Nc3ccc(F)cc3)c2)n1,MARS_125,0.64,0.84,0.65,-8.64722749118116,-9.01136030462905,313.31100000000004,3.7420000000000018,2.5362201925542536,0.7436225755026442,53.940000000000005,5,1,4,True,13910,0.7392633348616842,CHEMBL205672,0.7011544011544011,0.23943661971830985,0.625
CNc1cc(-c2ccnc(NC3CCC3)n2)ccn1,MARS_126,0.7,0.72,0.65,-8.25594275881262,-8.39383883837557,255.325,2.5447000000000006,2.304930062405637,0.8787106128817932,62.730000000000004,5,2,4,True,CHEMBL2391100,0.6728140951753664,CHEMBL507249,0.6485882915935556,0.22058823529411764,0.42857142857142855
Fc1ccnc(Nc2cc(-c3nc(F)cnc3F)ccn2)n1,MARS_127,0.65,0.65,0.65,-8.24259875094707,-7.31251242755172,304.23499999999996,2.4895000000000005,3.037351928615328,0.7491704976673158,76.48,6,1,3,True,13903,0.7313758389261744,CHEMBL571619,0.6835632374937677,0.2903225806451613,0.23333333333333334
Fc1ccc(Nc2cc(-c3cnc(NC4CC4)nc3F)ccn2)cc1,MARS_128,0.67,0.76,0.6460859999999999,-8.59187055918431,-8.95614195857919,339.34900000000005,4.134700000000001,2.4371781592535644,0.6843433828276979,62.730000000000004,5,2,5,True,CHEMBL3969996,0.6497115092620711,CHEMBL4744126,0.6172236503856041,0.208955223880597,0.10989010989010989
Fc1ccnc(Nc2ccc(F)c(-c3ccnc(NC4CC4)c3)c2)n1,MARS_129,0.69,0.71,0.6460859999999999,-8.51474350160098,-9.28826063476069,339.34900000000005,4.134700000000003,2.482080082330489,0.6843433828276979,62.730000000000004,5,2,5,True,CHEMBL4228654,0.6185553520020937,CHEMBL203535,0.7271436683702441,0.13095238095238096,0.29411764705882354
CNc1cc(-c2cnc(Nc3ccc(F)cc3)nc2F)ccn1,MARS_130,0.69,0.62,0.65,-7.3335431707701,-8.76017513181666,313.31100000000004,3.602100000000001,2.4021726401067003,0.7206062875088578,62.730000000000004,5,2,4,True,CHEMBL260000,0.6452819332566169,CHEMBL440566,0.6269484412470023,0.1,0.16176470588235295
c1cnc(Nc2nccc(-c3cn[nH]c3)n2)nc1,MARS_131,0.75,0.49,0.6225,-7.35452009654646,-8.04778033777876,239.24200000000002,1.4002999999999997,2.559628246504735,0.7172957085338434,92.27000000000001,6,2,3,True,CHEMBL1630460,0.7442779858510196,CHEMBL1771656,0.6818660119256401,0.16,0.3157894736842105
Fc1ccnc(-c2ccnc(Nc3nccc(F)n3)c2)c1,MARS_132,0.69,0.67,0.65,-8.68622375708674,-7.40622493900089,285.257,2.9554,2.5724146166490662,0.7494851476995917,63.59,5,1,3,True,CHEMBL1630460,0.7838856916054773,CHEMBL4464624,0.6334341906202723,0.1320754716981132,0.0945945945945946
Fc1cnc(Nc2cc(-c3cc4[nH]ccc4cc3F)ccn2)nc1,MARS_133,0.66,0.69,0.624238,-9.11068114612286,-8.31499790878721,323.30600000000004,4.041700000000001,2.6478215951988098,0.5969501246687561,66.49000000000001,4,2,3,True,CHEMBL3410102,0.7444789792246034,CHEMBL3393595,0.6682070240295749,0.234375,0.16901408450704225
c1cc(-c2ccnc(NC3CC3)n2)cc(NC2CC2)n1,MARS_134,0.77,0.75,0.65,-8.14195668950632,-8.33693535246343,267.33599999999996,2.6872000000000007,2.312811551359607,0.8717390276608555,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6803874092009685,CHEMBL507249,0.641326137239784,0.2153846153846154,0.4339622641509434
c1cc(-c2ccnc(NC3CCC3)n2)cc(NC2CCC2)n1,MARS_135,0.76,0.75,0.65,-8.63659464665887,-9.46622453511,295.39000000000004,3.4674000000000023,2.3288130206482958,0.884082754176855,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6837554045707226,CHEMBL507249,0.6930813776287716,0.21212121212121213,0.4528301886792453
c1cc(-c2cnc(NC3CCCCC3)nc2)nc(NC2CC2)n1,MARS_136,0.72,0.65,0.65,-7.52074343105808,-8.50977972658638,310.40500000000003,3.2525000000000013,2.3848533476344667,0.8826438342609575,75.62,6,2,5,True,50234928,0.6320369149637443,CHEMBL383177,0.6197822141560798,0.17105263157894737,0.14285714285714285
CNc1cc(-c2ccnc(NC3CCOCC3)n2)ccn1,MARS_137,0.7,0.73,0.65,-8.62358476468753,-8.6324535541801,285.35099999999994,2.1712,2.448118806536389,0.8967592446260892,71.96000000000001,6,2,4,True,CHEMBL255948,0.6701261376337219,CHEMBL203289,0.6793993293483015,0.2537313432835821,0.2545454545454545
c1cc(Nc2ccnc(NC3CCC3)n2)cc(-c2ccncc2)c1,MARS_138,0.55,0.57,0.63,-6.97702460824661,-9.00683880417247,317.39599999999996,4.246600000000003,2.190431287196951,0.7364651985879517,62.730000000000004,5,2,5,True,CHEMBL4065956,0.6212508406186954,CHEMBL379254,0.7052238805970149,0.16049382716049382,0.30158730158730157
Fc1ccc(-c2ccnc(Nc3nccc(F)n3)c2)cc1,MARS_139,0.68,0.77,0.65,-8.9950468958212,-7.7734319398727,284.269,3.5604000000000005,2.221948034051337,0.7470760036512386,50.7,4,1,3,True,CHEMBL1630460,0.7185241536705972,CHEMBL383177,0.6437860082304527,0.13725490196078433,0.16666666666666666
CNc1nccc(-c2ccnc(NC3CCC3)c2)n1,MARS_140,0.69,0.65,0.65,-7.97120930428872,-8.59687278030294,255.32499999999996,2.5447000000000006,2.3261171952727686,0.8787106128817931,62.730000000000004,5,2,4,True,CHEMBL3410099,0.7183271832718328,CHEMBL507249,0.6806790622473726,0.3103448275862069,0.3793103448275862
CNc1nccc(-c2ccnc(NC3CC3)c2)n1,MARS_141,0.69,0.65,0.65,-8.1088336767533,-6.0518125341589,241.29799999999997,2.1545999999999994,2.326054479246354,0.8584317811284914,62.730000000000004,5,2,4,True,CHEMBL2391100,0.6527175725241747,CHEMBL4754904,0.6029810298102981,0.22388059701492538,0.19672131147540983
CNc1cc(-c2cc(Nc3nccc(F)n3)cc(F)c2F)ccn1,MARS_142,0.67,0.75,0.65,-8.44969086840844,-7.73478384508638,331.30100000000004,3.741200000000002,2.641741853763774,0.7132127052270888,62.730000000000004,5,2,4,True,CHEMBL458636,0.5864819479429051,CHEMBL1288160,0.5091950959488273,0.0759493670886076,0.13253012048192772
Fc1ccnc(Nc2cccc(-c3ccncc3F)c2)n1,MARS_143,0.7,0.65,0.65,-7.93708147645939,-8.03234090266788,284.269,3.5604000000000013,2.310039080709597,0.7470760036512386,50.7,4,1,3,True,13896,0.6937965260545906,CHEMBL1288160,0.5815128548075494,0.3770491803278688,0.2054794520547945
c1cc(-c2ccnc(NC3CCOCC3)c2)ncn1,MARS_144,0.58,0.59,0.6425,-8.42737029277685,-8.67787347710763,256.30899999999997,2.1294999999999993,2.393487809921279,0.9112044709454574,59.93000000000001,5,1,3,True,CHEMBL255948,0.6821416468993562,CHEMBL3099976,0.6334855882816192,0.19117647058823528,0.21739130434782608
Fc1ccnc(Nc2cc(-c3ccnc(NC4CCC4)n3)ccn2)n1,MARS_145,0.79,0.77,0.6478119999999999,-8.68574795261235,-10.1679297142471,337.362,3.175700000000001,2.6040067683157364,0.6912468275566828,88.51,7,2,5,True,CHEMBL256518,0.6777418858637132,CHEMBL203792,0.7653862630301299,0.15151515151515152,0.2711864406779661
Fc1cncc(-c2ccnc(NC3CC3)n2)c1,MARS_146,0.75,0.64,0.65,-7.54497566514954,-6.65896396907638,230.24599999999995,2.252,2.283219172107433,0.8781890788006139,50.7,4,1,3,True,CHEMBL4445449,0.6584961297456691,CHEMBL1288160,0.49977144598506784,0.22388059701492538,0.16216216216216217
CNc1cc(-c2cc(Nc3nccc(F)n3)cc(F)c2F)ccn1,MARS_147,0.67,0.75,0.65,-8.44969086840844,-7.73478384508638,331.30100000000004,3.741200000000002,2.641741853763774,0.7132127052270888,62.730000000000004,5,2,4,True,CHEMBL458636,0.5864819479429051,CHEMBL1288160,0.5091950959488273,0.0759493670886076,0.13253012048192772
Fc1nc(Nc2ccccc2)ncc1-c1ccnc(NC2CC2)c1,MARS_148,0.65,0.7,0.648908,-7.50554338063882,-8.44132194084581,321.3590000000001,3.9956000000000023,2.3729042325614476,0.6956322341419134,62.730000000000004,5,2,5,True,CHEMBL2064536,0.6190221747261555,CHEMBL380724,0.6460728632774623,0.12658227848101267,0.328125
Fc1ccnc(Nc2cc(F)c(F)c(-c3ccncc3)c2)n1,MARS_149,0.68,0.63,0.65,-7.72308555665864,-8.16050583148015,302.25899999999996,3.6995000000000022,2.45976951103291,0.749519659796315,50.7,4,1,3,True,CHEMBL2048685,0.6500451943356433,CHEMBL1288160,0.576934264107039,0.21739130434782608,0.16216216216216217
Fc1ccnc(Nc2cccc(-c3ccncc3)c2)n1,MARS_150,0.68,0.59,0.6475,-7.7283698161968,-7.21061403368382,266.279,3.4213000000000013,2.1424829401111243,0.7378695562648271,50.7,4,1,3,True,CHEMBL256518,0.7172413793103448,CHEMBL571619,0.7631531693302209,0.25,0.3584905660377358
c1cc(-c2ccnc(NC3CCC3)n2)cc(NC2CC2)n1,MARS_151,0.76,0.76,0.65,-8.55624722249206,-9.12022465339619,281.363,3.077300000000001,2.3196474035343133,0.8815339216563658,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6800630417651694,CHEMBL507249,0.6755171349181845,0.208955223880597,0.4444444444444444
Fc1ccnc(Nc2cccc3[nH]ncc23)n1,MARS_152,0.63,0.41,0.592787,-7.76322655086289,-8.00649748869379,229.21800000000002,2.2356,2.463637043379018,0.6611482870636228,66.49000000000001,4,2,2,True,CHEMBL1738952,0.5996074582924436,CHEMBL1991853,0.572163055453544,0.125,0.13432835820895522
FC1CC(Nc2cc(-c3ccnc(NC4CCC4)n3)ccn2)C1,MARS_153,0.7,0.74,0.65,-9.02248022064485,-9.84421848790365,313.38000000000005,3.4154000000000018,2.629507605141665,0.8854146078601071,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6537945430147607,CHEMBL205561,0.680359612724758,0.1917808219178082,0.2777777777777778
c1cc(-c2ccnc(NC3CC3)n2)cc(NC2CC2)n1,MARS_154,0.77,0.75,0.65,-8.14195668950632,-8.33693535246343,267.33599999999996,2.6872000000000007,2.312811551359607,0.8717390276608555,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6803874092009685,CHEMBL507249,0.641326137239784,0.2153846153846154,0.4339622641509434
Fc1ccc(Nc2cc(-c3ncc(F)c(F)n3)ccn2)cc1,MARS_155,0.5,0.74,0.625,-9.59181109723992,-8.85479699340413,302.259,3.6995000000000013,2.350367313230713,0.749519659796315,50.7,4,1,3,True,CHEMBL1630460,0.7667946257197696,CHEMBL3099976,0.6683099676475119,0.16666666666666666,0.31746031746031744
CNc1cc(-c2cccc(Nc3nccc(F)n3)c2)ccn1,MARS_156,0.68,0.7,0.65,-8.3665734801725,-7.87713934671998,295.321,3.463000000000001,2.3460471552636797,0.721671151502516,62.730000000000004,5,2,4,True,CHEMBL2391100,0.6851618987739705,CHEMBL3220488,0.5590077995141286,0.25,0.2125
